country_year	iso_code	country	year	co2_per_capita	Birth_rate	agriculture_land	agriculture_value_added	alternative_energy	arable_land	export	forest	fossil_fuel	gdp	industry	mortality	natural_resources	renewable_energy	unemployment	import
Israel - 2009	ISR	Israel	2009	8.882	21.5	24.1497227356747	1.85239806001822	4.86869371548054	14.0619223659889	33.122086941705	7.11182994454713	96.3958337700911	27780.4637181529	20.7460503579649	4.7	0.316836248412146	8.46380043029785	9.53	30.6357078192401
Israel - 2010	ISR	Israel	2010	9.295	21.8	23.3133086876155	1.57320059548492	4.88473116239766	13.5674676524954	34.6664254238215	7.11645101663586	96.3514484162057	30780.0238155167	20.8324427336643	4.6	0.16949876763911	8.55370044708252	8.48	32.7914987482716
Israel - 2011	ISR	Israel	2011	9.162	21.4	23.8909426987061	1.60036139911642	4.8475246000467	13.6645101663586	35.2722915626003	7.2181146025878	96.483986053593	33775.5120004457	20.3316926649856	4.4	0.307581503918772	9.0806999206543	7.14	35.4950888295527
Italy - 2000	ITA	Italy	2000	8.299	9.5	53.167182346741	2.56361411951499	2.68865353787871	28.8293495630886	25.6277321000853	28.4561898609364	91.7300953931907	20087.5919858794	24.3093084252286	5.6	0.0975259362260263	5.11889982223511	10.84	24.7778577250385
Italy - 2001	ITA	Italy	2001	8.274	9.4	52.7081704124307	2.48963145584114	2.88076846456526	28.3533371867669	25.6490116681011	28.6801842847914	91.4034247883699	20483.2159949974	24.120805424707	5.3	0.106121427106652	5.38180017471313	9.6	24.3857929628241
Italy - 2002	ITA	Italy	2002	8.359	9.4	51.9295501683044	2.37138225861722	2.52275361451718	28.1765325898473	24.4074673383008	28.9041787086464	91.0358673382802	22270.1441234282	24.0295101924527	5	0.0941241213823037	5.59619998931885	9.21	23.6504569605133
Italy - 2003	ITA	Italy	2003	8.616	9.5	50.6799483239274	2.357959442263	2.31867259048058	27.0585435506901	23.3021929123911	29.1252022846264	90.2161116960919	27465.6752987224	23.479364493926	4.8	0.0854819081922837	6.24020004272461	8.87	22.846651865801
Italy - 2004	ITA	Italy	2004	8.655	9.8	50.5983545250561	2.34703257342223	2.59784369289799	27.1265383830829	24.0098284192385	29.3491738627864	90.406242362097	31259.7164954309	23.4189596087361	4.6	0.079785649860175	5.93540000915527	7.87	23.4205019696086
Italy - 2005	ITA	Italy	2005	8.618	9.6	50.0985925069695	2.03359548344901	2.32840754482085	26.4499898007751	24.6010923817882	29.5731454409465	89.8014461800991	32043.1403684119	23.2715911307131	4.5	0.105920546061352	6.70230007171631	7.73	24.6999183803436
Italy - 2006	ITA	Italy	2006	8.488	9.6	48.286530223703	1.94583994660095	2.43668494086179	25.0764941864418	26.1734884330826	29.7971170191066	89.1908787219636	33501.6581673044	23.4009524651076	4.3	0.129016359117242	7.51230001449585	6.78	26.9946907515411
Italy - 2007	ITA	Italy	2007	8.351	9.7	48.1471408172979	1.89628717350167	2.30201194603177	24.3795471544163	27.3610422532316	30.0210885972666	88.1830431207349	37822.6652377427	23.7719246206342	4.2	0.122512208969868	8.73159980773926	6.08	27.7004133784664
Italy - 2008	ITA	Italy	2008	8.128	9.8	49.1507445434147	1.87462363361677	2.77310886396459	25.4912626640375	26.8627746947944	30.2450601754267	86.8421531044015	40778.3427367209	23.6013764186517	4.1	0.14757519396835	10.8232002258301	6.72	27.6301011040243
Italy - 2009	ITA	Italy	2009	7.186	9.6	47.5365472224111	1.80273854103193	3.5214304461868	23.7335962466853	22.3991617339964	30.4690317535867	84.8513256669208	37079.7586704546	21.8848000505181	4.1	0.0951202087774976	12.5392999649048	7.75	23.0196000534853
Italy - 2010	ITA	Italy	2010	7.352	9.5	48.7108179778337	1.77551453832278	3.74133313217941	23.9409804854831	25.0740498513169	30.6930033317468	84.6287740206212	36000.5201179254	21.8657608357681	4	0.120885025783898	12.7934999465942	8.36	26.932138522965
Italy - 2011	ITA	Italy	2011	7.12	9.2	47.0952607601822	1.88342627816685	4.30942246236426	22.84626368396	26.8724634660876	30.8759366288162	84.4647972084689	38599.0622070322	21.7497036250001	3.9	0.167117955310403	11.9040002822876	8.36	28.2730589939396
Jamaica - 2000	JAM	Jamaica	2000	3.885	21.372	44.2289935364728	6.23190015732816	0.236859595331278	12.927054478301	38.7900457000845	48.1071098799631	84.5570703738397	3392.12387809462	22.5635448178584	22	1.49540322299571	9.3685998916626	15.54	50.7229603527871
Jamaica - 2001	JAM	Jamaica	2001	3.954	20.838	44.2289935364728	6.12073592592505	0.12324125995697	12.927054478301	35.5641570687808	48.4529085872576	86.919410960444	3437.65551653148	22.3173012581486	21.4	1.52237979807365	7.94859981536865	14.93	49.2635775306616
Jamaica - 2002	JAM	Jamaica	2002	3.789	20.334	43.7673130193906	5.5443040664747	0.206101279917827	12.4653739612188	32.7619513128115	48.7987072945522	88.9737725617195	3609.20333117426	21.3229059302313	20.9	1.11317607312285	8.07129955291748	14.19	49.0848041142906
Jamaica - 2003	JAM	Jamaica	2003	3.937	19.881	43.7673130193906	5.2138620043709	0.246926313874682	12.4653739612188	36.6134689904685	49.1445060018467	89.3411911344371	3480.5116649541	21.4925345723678	20.5	1.06911353036411	8.18379974365234	11.74	51.5371618519403
Jamaica - 2004	JAM	Jamaica	2004	3.88	19.485	43.5826408125577	4.98216525525125	0.340584251991127	12.280701754386	37.5440247582553	49.4903047091413	89.0331174383321	3733.7986713285	22.2583396101571	20.1	1.72188418798294	6.40150022506714	11.44	51.7740793144263
Jamaica - 2005	JAM	Jamaica	2005	3.802	19.144	43.1209602954755	5.18624085360629	0.406355176025057	11.8190212373038	35.2732351244367	49.8361034164358	88.9152403529091	4103.6016371324	21.9006506006203	19.8	1.98480556667347	5.43319988250732	11.26	55.2146582204731
Jamaica - 2006	JAM	Jamaica	2006	4.203	18.845	43.1209602954755	5.15582607453948	0.398472750030523	11.8190212373038	40.1315252646825	50.1819021237304	90.1158956472919	4331.29205282124	21.2201148487383	19.6	2.66588008902562	4.82140016555786	10.33	60.6140735603109
Jamaica - 2007	JAM	Jamaica	2007	3.883	18.566	42.8439519852262	4.61760640988582	0.386516141551824	11.5420129270545	39.7286909235439	50.5277008310249	90.3265400349583	4623.74789719712	21.3153996242232	19.3	2.88053346722561	5.35169982910156	9.75	61.5157311388929
Jamaica - 2008	JAM	Jamaica	2008	3.875	18.291	41.4589104339797	4.89912215623133	0.370471809713972	11.0803324099723	41.9433070929295	50.8734995383195	85.9768149613512	4928.12640901515	19.6881228419841	19	1.95076993144239	5.98759984970093	10.33	71.6340967512963
Jamaica - 2009	JAM	Jamaica	2009	2.838	18.016	41.4589104339797	5.47226787895058	0.405246569876504	11.0803324099723	34.4795962140846	51.219298245614	82.3168710584831	4335.17841077413	18.0908593404592	18.6	1.29292875762586	7.5068998336792	11.36	52.4055281197991
Jamaica - 2010	JAM	Jamaica	2010	2.732	17.742	40.9972299168975	5.26899732039303	0.482902626947435	11.0803324099723	31.3352666291342	51.5650969529086	82.6526177847954	4704.04775962425	17.9863304478474	18.1	1.42633119032172	8.98369979858398	12.37	49.5851336897468
Jamaica - 2011	JAM	Jamaica	2011	2.921	17.478	40.9972299168975	5.64728677796925	0.512995744910598	11.0803324099723	30.368613897616	51.9161588180979	82.4930960411927	5111.46598710697	18.2490235366752	17.6	1.72517720981633	9.83530044555664	12.7	53.4532063299648
Japan - 2000	JPN	Japan	2000	9.915	9.4	14.4252400548697	1.5178803390325	17.73644936726	12.2743484224966	10.4634942027505	68.2469135802469	80.6737656342559	39169.3595701504	32.5135870554896	4.5	0.0113283166327128	3.77609992027283	4.7	9.09887738115494
Japan - 2001	JPN	Japan	2001	9.786	9.3	13.1495198902606	1.36750619152798	17.862720284707	12.1920438957476	10.0767999632844	68.2716049382716	80.601638342528	34406.1824638092	30.9812266965407	4.3	0.010886421963304	3.57979989051819	5	9.48280450872269
Japan - 2002	JPN	Japan	2002	10.002	9.3	13.0672153635117	1.37649059914159	16.6045429795768	12.1234567901235	10.8554456072287	68.2962962962963	81.8301897696931	32820.7936433254	30.2226000788974	4.1	0.0111861718478545	3.77150011062622	5.4	9.5916764589296
Japan - 2003	JPN	Japan	2003	10.054	9.2	12.9931412894376	1.29902822421038	14.0580076695446	12.0631001371742	11.4658015766594	68.320987654321	84.3113817390221	35387.0374203599	30.0789207597555	4	0.0118720848525951	4.23080015182495	5.3	9.86032369115249
Japan - 2004	JPN	Japan	2004	10.006	8.69	12.9327846364883	1.23095748420526	15.7435906438273	12.0137174211248	12.7862646247862	68.3456790123457	82.7064733424108	38298.9801712303	29.9669305435635	3.9	0.0115370139971763	4.27290010452271	4.7	10.8780887981112
Japan - 2005	JPN	Japan	2005	10.055	8.41	12.8724279835391	1.11162940578642	16.6844052248879	11.9615912208505	13.8158957221159	68.3703703703704	81.6118617644582	37812.8950199948	29.8717070448265	3.7	0.0151367853999587	4.03809976577759	4.4	12.4140588557406
Japan - 2006	JPN	Japan	2006	9.869	8.65	12.8148148148148	1.08249674589504	16.8356963880276	11.9149519890261	15.6573740466117	68.3950617283951	81.4531166986353	35991.546002862	29.6655718124813	3.6	0.018418384491953	4.44750022888184	4.1	14.3590020520575
Japan - 2007	JPN	Japan	2007	10.142	8.63	12.7572016460905	1.05336413232639	14.7718492929287	11.8683127572016	17.2891273707229	68.4197530864198	83.4827149233339	35779.0245416427	29.5972958103344	3.5	0.0218045069259106	4.28760004043579	3.9	15.5274506811561
Japan - 2008	JPN	Japan	2008	9.587	8.7	12.6968449931413	1.05410176653648	15.0942734757986	11.8189300411523	17.2355433764071	68.4444444444444	83.2154545824347	39876.3039685725	28.7829764402439	3.4	0.0244769168920364	4.44579982757568	4	16.8939331648175
Japan - 2009	JPN	Japan	2009	9.048	8.5	12.6447187928669	1.08231650645818	17.0570297481554	11.7805212620027	12.41956574798	68.4691358024691	81.228056042313	41308.9968370512	27.1112122235818	3.3	0.0198215204981616	4.5128002166748	5.1	11.9706007858756
Japan - 2010	JPN	Japan	2010	9.451	8.5	12.6008230452675	1.10828108130349	16.6637182405653	11.7475994513032	14.9185034496428	68.4938271604938	80.9109544217641	44968.1562349739	28.3359701667911	3.2	0.019286767901384	4.79400014877319	5.1	13.5799692441961
Japan - 2011	JPN	Japan	2011	9.843	8.3	12.5130315500686	1.08027176258707	7.52200090353815	11.6707818930041	14.7744622613499	68.481755829904	89.7659420746634	48760.0789494211	26.7014360671016	3.2	0.0212322493490347	4.94029998779297	4.52	15.4204984672798
Jordan - 2000	JOR	Jordan	2000	2.967	31.709	12.1146872166818	2.01542370785049	1.39680476381415	2.1532184950136	41.8292026516424	1.10494106980961	98.4559406997705	1651.6217976912	21.9458192878086	26.9	0.0955644829949272	2.09179997444153	13.7	68.5044675525602
Jordan - 2001	JOR	Jordan	2001	2.992	31.462	11.5820489573889	1.95330936292877	1.42556778904898	2.17588395285585	42.1338685385902	1.10494106980961	98.0008486268147	1720.36142731527	22.1431055246061	26.1	0.103883946603118	2.12109994888306	14.7	67.1505092402781
Jordan - 2002	JOR	Jordan	2002	3.088	31.248	11.6160471441523	2.19216800713198	1.37411639336195	2.20988213961922	47.421538828199	1.10494106980961	97.9818805227576	1802.05506415969	23.3235283485364	25.4	0.07926808595483	2.08890008926392	15.3	66.6180038290486
Jordan - 2003	JOR	Jordan	2003	3.125	31.047	11.3893925657298	2.46701924620578	1.3333470833794001	2.00589301903898	47.3721259362044	1.10494106980961	96.9636496204755	1876.25933833432	23.5761680468204	24.7	0.0929266772154103	1.9815000295639	14.5	68.334333164078
Jordan - 2004	JOR	Jordan	2004	3.346	30.844	11.7520398912058	2.49768999519175	1.15495466533207	2.36854034451496	52.1909430606526	1.10494106980961	97.6744945271771	2044.96372271857	25.4343771876263	24	0.0915308518591726	1.83000004291534	14.67	82.4343993612993
Jordan - 2005	JOR	Jordan	2005	3.545	30.617	11.4800543970988	2.75845341742208	1.07983217519348	2.09655485040798	52.7059754438914	1.10494106980961	97.8982581394941	2183.39464250953	25.5287299944987	23.3	0.100202419061664	1.68970000743866	14.8	94.2068052644174
Jordan - 2006	JOR	Jordan	2006	3.426	30.348	11.5367180417044	2.58379967812243	1.45155300066257	2.1532184950136	53.8745136090545	1.10494106980961	97.8953843693602	2513.02873201623	25.4172148447371	22.7	0.454122805698157	2.28379988670349	14	87.8733568521584
Jordan - 2007	JOR	Jordan	2007	3.427	30.021	10.9168177697189	2.53150366365186	1.45971013600145	1.58998186763373	54.2344368725918	1.10494106980961	98.4101189532425	2735.37876694903	28.1602879270429	22	0.763797726050436	2.32929992675781	13.1	91.758527751914
Jordan - 2008	JOR	Jordan	2008	3.16	29.624	11.0210788757933	2.87729966083013	1.63190425256964	1.69424297370807	56.0504965658577	1.10494106980961	98.005353818723	3455.76995322946	29.6449869879889	21.4	5.64797840565754	2.75620007514954	12.7	84.862429395062
Jordan - 2009	JOR	Jordan	2009	3.095	29.145	11.5453931065555	3.23670988202659	1.67624931633624	2.26177066906961	45.0754717111092	1.09822031989187	97.9626652206985	3559.69210151978	27.7593443926756	20.8	3.87114361879995	2.79760003089905	12.9	67.0765264759993
Jordan - 2010	JOR	Jordan	2010	2.839	28.564	11.2897048884884	3.57519161301886	1.82190892806462	2.00045055192611	46.9971426422454	1.09822031989187	97.3474025462097	3736.64546207921	26.2668281200712	20.2	1.6641305415234	2.97709989547729	12.5	67.2255350518798
Jordan - 2011	JOR	Jordan	2011	2.772	27.862	11.2930840279342	3.50500375059406	1.91322616245433	1.97792295562064	46.5505776295546	1.09822031989187	95.9931145477045	3852.89002548782	26.7946689561015	19.7	3.32772146807491	3.03290009498596	12.9	72.1491018722468
Kazakhstan - 2000	KAZ	Kazakhstan	2000	9.988	14.92	79.7841612030966	8.11078388505165	1.24444216486291	11.1713523724858	56.6024267995373	1.16936170685632	97.2521223441322	1229.00124667231	37.7758296698614	42.2	25.7973328704572	2.50449991226196	12.75	49.0972658349839
Kazakhstan - 2001	KAZ	Kazakhstan	2001	9.63	14.91	79.4479386598511	8.72483186377084	1.3773485195305	10.8751713153313	45.8950186109102	1.16659302885506	97.4845933171946	1490.92708987166	36.1418298622593	39.7	20.1207071155008	2.40949988365173	10.43	46.9540498960605
Kazakhstan - 2002	KAZ	Kazakhstan	2002	10.753	15.29	79.07134126014	7.99590909279888	1.30168541737791	10.4996481090492	46.9906407561754	1.16382431381265	97.9344245281419	1658.03078544636	35.8109321050125	37.3	22.3957940951738	2.77309989929199	9.33	47.0410448936046
Kazakhstan - 2003	KAZ	Kazakhstan	2003	11.852	16.63	78.8981738711709	7.86220602699238	1.13025812745262	10.4987961625366	48.4170220946326	1.16105563581139	98.5109582413509	2068.12397936842	35.0752659061292	35.1	22.3465640118764	2.28430008888245	8.78	43.0463103304131
Kazakhstan - 2004	KAZ	Kazakhstan	2004	12.364	18.19	78.7756046968182	7.12295798751998	0.881375907791066	10.5488758010149	52.5004104250221	1.15828695781013	98.9616469337319	2874.28848272999	35.3518419501918	33.1	27.6733472218404	1.88810002803802	8.4	43.9087892759115
Kazakhstan - 2005	KAZ	Kazakhstan	2005	13.102	18.42	78.6331814646072	6.36952301555866	1.18941095139467	10.5798051635367	53.194358254068	1.15551827980887	98.6710872168567	3771.27895733845	37.6280181516768	31	29.7971195230651	2.09389996528625	8.13	44.5681447702344
Kazakhstan - 2006	KAZ	Kazakhstan	2006	14.219	19.71	78.481497944216	5.49583486199441	0.990002625998992	10.5996962625477	50.9752978421833	1.15274956476646	98.8473132575865	5291.57530451457	39.3564557485124	28.9	29.179648486169	2.12660002708435	7.79	40.478228955154
Kazakhstan - 2007	KAZ	Kazakhstan	2007	14.492	20.79	78.3181835018706	5.66029151907027	0.964545102334483	10.6090306330333	49.3128208903582	1.1499808867652	98.8877291953337	6771.41479681885	37.7308974758662	26.8	26.5735227764132	1.83280003070831	7.26	42.8488122066393
Kazakhstan - 2008	KAZ	Kazakhstan	2008	14.416	22.75	78.1017890876764	5.31580324655219	0.594106795612179	10.5640626736304	57.1463849391331	1.14721220876394	98.9466037970788	8458.01715432982	40.2502455752721	24.7	32.008836220124	1.15359997749329	6.63	37.1484197092327
Kazakhstan - 2009	KAZ	Kazakhstan	2009	13.907	22.14	78.0765640626736	6.14688498650048	0.614376809706427	10.6005111679075	41.8384224460915	1.14444349372152	99.0536753611032	7165.22317483703	38.4314808509372	22.5	20.8756805108578	1.30540001392365	6.55	33.9276450175618
Kazakhstan - 2010	KAZ	Kazakhstan	2010	15.325	22.53	80.4392339889617	4.51052752955614	0.693134720559893	10.6248101640923	44.2441794984735	1.1416748231285	98.7850527606803	9070.48825285747	40.6024221199984	20.4	24.211936639382	1.38209998607635	5.77	29.8940863973107
Kazakhstan - 2011	KAZ	Kazakhstan	2011	14.533	22.51	80.3750416712968	4.9889741557576	0.655564339048165	10.8088306108086	46.4646627947552	1.15843793754862	98.9338316937763	11634.0012021103	37.2660880953566	18.3	27.1923063280487	1.3817000389099101	5.39	26.6531942561577
Kenya - 2000	KEN	Kenya	2000	0.325	40.037	46.8619320378114	28.7217806412905	0.890299375251216	8.59366763889377	21.5875711417625	6.95995712829884	18.2398629311412	397.482658777519	15.0158560285564	98.5	3.31396754858912	78.8575973510742	2.93	31.7214732444648
Kenya - 2001	KEN	Kenya	2001	0.281	39.777	47.1571142425414	27.8492601112896	1.43683843514008	9.01008539199494	22.9315763643367	6.89936570966722	16.4217860033983	395.329471608887	15.3096240912508	94.2	3.14162066786285	80.1811981201172	2.91	33.0152596643276
Kenya - 2002	KEN	Kenya	2002	0.232	39.468	47.1202164669501	25.8539676039456	1.75680404278605	8.94507502547703	24.8979726147002	6.8387742910356	15.6769512776347	389.542630201236	15.4535611803669	89.9	3.73954391148776	80.5804977416992	2.94	30.2746996493051
Kenya - 2003	KEN	Kenya	2003	0.19	39.135	47.2186105351934	25.8044393708329	1.9895248071528	9.04171205678743	24.086815305421	6.77818287240398	12.9990110853581	429.787818950371	15.6231500412624	85.5	5.08542139628821	83.2485961914063	2.94	30.045450590308
Kenya - 2004	KEN	Kenya	2004	0.209	38.773	47.4259408932776	24.9290410875057	1.80661718103026	9.23850019327406	26.6102585752973	6.71759145377236	14.0990239653125	451.668766613608	16.2050773387406	81.1	4.12367812934288	82.3011016845703	2.91	32.8667447731316
Kenya - 2005	KEN	Kenya	2005	0.228	38.366	47.4435112626067	24.2362747002419	1.7389231833782	9.24904241487156	28.5090302142012	6.65700003514074	15.4387442540682	511.616394301253	17.0126260396617	76.5	4.03807710027666	81.2585983276367	2.86	35.9698359497784
Kenya - 2006	KEN	Kenya	2006	0.248	37.89	47.5348771831184	20.5196878049409	1.79456364110177	9.32986611378571	22.9849396441861	6.59640861650912	17.0652641405758	685.954422921829	19.3841059353688	72.3	2.9504185086774	79.8266983032227	2.77	32.2515454815442
Kenya - 2007	KEN	Kenya	2007	0.246	37.33	47.5629897740451	20.5866644602991	1.87705370653591	9.31229574445655	21.9189912933699	6.5358171978775	16.6435113141749	825.666554958746	19.3021680815154	68.3	3.63389849445824	80.3460006713867	2.69	31.975797511236
Kenya - 2008	KEN	Kenya	2008	0.249	36.678	47.5893453280388	22.1963401579826	1.63132850505135	9.31229574445655	22.6740575532267	6.47522577924588	16.9646664447887	902.06995780481	18.5827717274425	63.9	3.6388687339389	80.6448974609375	2.66	34.9045410940864
Kenya - 2009	KEN	Kenya	2009	0.293	35.942	47.9407527146221	16.2549814662286	1.35672190530388	9.66370313103982	18.7749454916013	6.41463436061426	18.8547729493402	1035.33878664497	18.386624667775	60.3	3.71263524075375	78.3504028320313	2.83	27.1702463211792
Kenya - 2010	KEN	Kenya	2010	0.279	35.128	48.0022490072741	17.5677598863696	1.7972407905833	9.66370313103982	20.1243596478793	6.35404294198264	19.411686082096	1080.29618449063	18.5746727706851	57.9	3.01542503407244	76.4982986450195	2.86	30.2699277024041
Kenya - 2011	KEN	Kenya	2011	0.299	34.249	48.5469304564782	18.8947112249953	1.76982655208531	10.1908142109147	21.5494770708279	6.32103524616087	19.0640186416358	1085.48715171437	19.6629008334867	56	3.25577134851646	77.3078002929688	2.86	36.8527289037346
Kuwait - 2011	KWT	Kuwait	2011	27.229	18.972	8.55780022446689	0.438823407677764	0	0.589225589225589	73.1983782817688	0.350729517396184	95.7805616204414	48631.7834045849	72.7057014119484	10	58.9828116753722	0	2.07	25.8919920607298
Kyrgyzstan - 2000	KGZ	Kyrgyzstan	2000	0.935	19.8	55.8602711157456	34.1877085637959	25.5970155265588	7.06986444212722	41.8478618433635	6.15693430656934	62.7833522583439	279.619569260939	29.1996199376661	49.7	4.10178669073032	35.1609992980957	7.54	47.5830697836674
Kyrgyzstan - 2001	KGZ	Kyrgyzstan	2001	0.778	19.8	56.1835245046924	34.5410003586728	23.6197034402545	7.00729927007299	36.7245731455602	6.18236704900939	60.3419423591629	308.409611591149	26.8324889860388	47.4	3.50683134623277	35.9998016357422	7.84	37.0223392232366
Kyrgyzstan - 2002	KGZ	Kyrgyzstan	2002	0.986	20.2	56.1835245046924	34.4047962763445	20.1211670031752	7.01251303441084	39.5813541240971	6.20779979144943	65.8878662884559	321.727033227846	21.3137031159609	45.1	3.29582730092786	28.2992000579834	12.55	43.3393748971696
Kyrgyzstan - 2003	KGZ	Kyrgyzstan	2003	1.073	20.9	56.5172054223149	33.6222526391595	23.0516592272957	7.00729927007299	38.6811237203624	6.23323253388947	65.0494744994859	380.506432394744	20.2432676693128	43.1	3.40096909166922	30.5132007598877	9.92	45.2516590876032
Kyrgyzstan - 2004	KGZ	Kyrgyzstan	2004	1.153	21.5	56.1522419186653	29.9044500994693	20.2696700334846	6.95516162669447	42.5559110849204	6.25866527632951	67.1200919153089	433.234976590867	21.6893695542269	41.1	3.41162867848599	27.7094993591309	8.53	51.2598210718098
Kyrgyzstan - 2005	KGZ	Kyrgyzstan	2005	1.086	21.3	56.021897810219	28.4832783609781	19.5068641533435	6.69447340980188	38.3055564365228	6.28409801876955	66.0225808218816	476.552129968975	19.9674526656306	39.3	3.07824591262025	28.0300006866455	8.11	56.778448193841
Kyrgyzstan - 2006	KGZ	Kyrgyzstan	2006	1.058	23.1	55.9494264859228	28.6802911420992	20.0066732988303	6.69290928050052	41.7206136022728	6.30953076120959	66.5907126022952	543.110702403072	17.5544661208558	37.5	1.83936494645696	27.761999130249	8.27	79.0293681639999
Kyrgyzstan - 2007	KGZ	Kyrgyzstan	2007	1.257	23.4	55.9363920750782	26.8802101795871	18.3894199916643	6.67361835245047	52.9129788573035	6.33496350364964	70.2917258184273	721.768690838857	16.6822999949964	35.8	1.07709205800129	24.4908008575439	8.1	84.145408981259
Kyrgyzstan - 2008	KGZ	Kyrgyzstan	2008	1.436	23.9	55.9290928050052	23.4855331532901	16.54746192098	6.67101147028154	53.5489560986404	6.36039624608968	74.4093031294802	966.393627185372	20.4289120967446	33.8	4.28920944585283	22.0408992767334	8.22	92.5571261314982
Kyrgyzstan - 2009	KGZ	Kyrgyzstan	2009	1.263	25.2	55.3561001042753	18.7607374707352	18.8328866759601	6.65276329509906	54.6983469575282	6.38582898852972	72.9854395774881	871.224389337854	23.6357293329934	31.6	4.45046491111807	24.7271003723145	8.41	78.6808062104263
Kyrgyzstan - 2010	KGZ	Kyrgyzstan	2010	1.164	26.8	55.3279457768509	17.4482561772443	20.2951936183187	6.65380604796663	51.5543226756177	6.41126173096976	70.5169753114444	880.037775119109	26.2652737926744	29.5	9.86368168436383	25.5905990600586	8.64	81.6785278167149
Kyrgyzstan - 2011	KGZ	Kyrgyzstan	2011	1.369	27.1	55.3102189781022	16.56531665018	21.1116134842023	6.65224191866528	54.5384771657381	6.43433785192909	70.1008025476591	1123.8831680627	27.4490880946162	27.7	10.2455986065584	25.9463996887207	8.53	81.6413632547534
Latvia - 2000	LVA	Latvia	2000	2.97	8.6	25.532188565181	4.4653191603977	6.85827289370359	15.5958582545501	36.7848682898279	52.1094604154608	63.3882903137833	3361.64086880275	23.6200241974582	14.2	2.59520843711116	35.8208999633789	14.21	44.751379124087
Latvia - 2001	LVA	Latvia	2001	3.178	8.4	25.4196411344781	4.41345812396173	6.35206462038528	15.4029198019165	38.0007434111274	52.3202778313718	63.6710626741171	3578.00190041351	22.7745350769184	13.3	2.08390057348994	35.347900390625	13.82	48.3676477221757
Latvia - 2002	LVA	Latvia	2002	3.224	8.7	25.644735995884	4.49884105674688	6.4305855016534	15.6440928677085	36.5395744771967	52.5310952472828	63.4126031378961	4136.93329688951	22.6053115704588	12.6	1.74115822864129	34.3832015991211	13.83	46.6667697631497
Latvia - 2003	LVA	Latvia	2003	3.351	9.2	25.4357193388642	3.93534419308901	6.11262348726796	15.3868415975304	36.046475305097	52.7419126631938	63.6340489300738	5145.19523190241	21.317437600249	11.9	1.75682401004547	34.3384017944336	12.06	48.564704648335
Latvia - 2004	LVA	Latvia	2004	3.392	9.1	26.4004116020323	4.19690569909693	7.20449358177233	16.2229082256094	38.9123347496374	52.9527300791048	62.9870675602083	6378.66652057115	21.4336520790868	11.2	1.58305173973865	36.1128997802734	11.71	54.2233414315199
Latvia - 2005	LVA	Latvia	2005	3.468	9.8	27.8796064055566	3.72327312864324	7.61912670062487	17.5573991896585	42.9698410514204	53.1635474950157	63.1815667225766	7594.90238431362	20.2098258855769	10.5	1.30168554465985	36.3008995056152	10.03	57.2659102287466
Latvia - 2006	LVA	Latvia	2006	3.735	10.3	29.8250691362789	3.25596909159017	6.4562782618339	19.3742362852917	39.7452403866307	53.3743649109268	64.8080120026488	9723.44690174779	20.7526474305579	9.8	1.16609911283375	34.0009994506836	7.03	60.3877423338715
Latvia - 2007	LVA	Latvia	2007	3.929	10.9	29.5678178661007	3.28393404533049	7.06001794300147	19.1009068107274	38.2615915654077	53.5851823268377	65.129696876696	14113.5291277327	21.5813794638051	9.3	0.955209869156366	33.0766983032227	6.05	57.3116939357737
Latvia - 2008	LVA	Latvia	2008	3.776	11.2	29.3427230046948	2.95481771397635	7.60845781460685	18.811499131777	39.25750458386	53.7959997427487	65.0876798208202	16467.1436879405	21.7707551018719	8.8	0.657983624994144	33.7060012817383	7.74	51.9189507756246
Latvia - 2009	LVA	Latvia	2009	3.476	10.3	29.4789321325185	3.20982496428423	7.66463600321243	18.7841749758765	42.2140348572485	54.0207140559666	61.1260633910045	12331.9285524089	20.9496280212093	8.3	0.842679129035091	38.3979988098145	17.52	44.198418232245
Latvia - 2010	LVA	Latvia	2010	4.037	9.4	29.0006426735219	4.05728002795226	6.5742023320144	18.8464010282776	53.2583793215163	54.1793059125964	65.8499964166208	11420.9940032836	20.4458043407832	7.8	1.22213682230868	33.0705986022949	19.48	55.3464013118104
Latvia - 2011	LVA	Latvia	2011	3.731	9.1	29.1961414790997	3.68792198277258	6.45138067955436	18.6173633440514	59.7798909523655	54.276270096463	62.8938992715436	13338.9622350852	20.7232551973706	7.3	1.18777712632745	35.5353012084961	16.21	65.7105552362294
Lebanon - 2000	LBN	Lebanon	2000	4.025	21.119	58.1622678396872	6.23750960799385	0.865262395726642	12.6099706744868	14.1775557263643	13.5073313782991	94.0361365495468	4491.64193430433	19.9654112221368	19.8	0.00160712397312548	4.8931999206543	8.31	35.9377401998463
Lebanon - 2001	LBN	Lebanon	2001	4.111	20.083	58.455522971652	5.86311872815425	0.619201576567585	11.7302052785924	15.604915999549	13.4992179863148	94.7388881221745	4422.38929245061	20.4307137219529	18.6	0.00153542622165728	4.65520000457764	8.18	39.9518923591536
Lebanon - 2002	LBN	Lebanon	2002	3.884	19.071	60.2150537634409	5.66292601828761	1.11767674100841	12.7077223851417	16.0986422831809	13.4911045943304	95.2003676336948	4579.45959271967	19.1154059296204	17.5	0.00137292195937757	5.97590017318726	8.12	34.9438902743142
